#ID	length	GC	coverage	Taxonomic assignment	NCBI taxaid lineage	scores	reason	bin	SRR22405441	SRR22405442	SRR22405445	SRR22405453	SRR22405460	SRR22405461	SRR22405467	SRR22405532	SRR22405538	SRR22405544
k141_78309	1421	50.809	3.50	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;0.66;0.66;0.66	based on 2/2 ORFs	NA	0	0	0	0	0.63733	16.1904	0	0	2.13653	0.738923
k141_78317	1713	61.062	4.01	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;0.66;0.66	based on 2/2 ORFs	NA	0	0	0	1.29366	0	18.3033	0	0	0	0
k141_16249	1558	45.892	5.58	Bacteria;Bacillota;Clostridia;NA;NA;NA;Clostridia bacterium;	1;131567;2;1783272;1239;186801;348841;2044939	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	0	0	0	17.1806	0
k141_16251	1381	44.895	8.47	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 2/3 ORFs	NA	0.697355	0	3.15372	22.5582	0.674785	0	0	0	0	0
k141_3889	2259	36.344	8.10	Bacteria;Pseudomonadota;Gammaproteobacteria;	1;131567;2;1224;1236	1.00;1.00;1.00;0.68;0.68	based on 4/4 ORFs	NA	0	0	0	0	0	0	0.224888	13.8795	0.281802	0.292385
k141_78328	1367	31.529	7.30	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	7.11712	0	0	7.44849	1.37735	0	0	0	0.769554	8.783
k141_3897	1141	51.008	4.72		1	1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	1.1046	13.753
k141_90492	1128	61.348	66.58	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;	1;131567;2;1783257;74201;203494;48461;1647988;239934	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	21.4739	0
k141_53414	1269	48.779	9.21	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	1.65176	0	0	0	0	2.90017	0.712649	0	27.6831	0
k141_16261	1065	49.577	8.27	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	11.7258	1.0961	0	5.57806	2.26926	0	0	0	8.87513	7.89295
k141_90498	1014	43.097	4.75	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	7.01965	9.84524	0	2.27112	0	0	1.39862	0
k141_53420	1139	43.371	5.18	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	2.05033	4.79151	0	0	1.98397	1.79999	6.19226	0	0	0
k141_90499	1059	52.408	39.89	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	8.30132	3.32567	2.14525	31.5921	10.3277	58.3019	0	2.25558	11.5406	39.9132
k141_78348	1456	53.022	6.30	Bacteria;	1;131567;2	1.00;1.00;0.67	based on 2/2 ORFs	NA	1.88209	0	0	0	3.64235	0	12.451	0	0	0
k141_16265	1392	61.207	3.61	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;	1;131567;2;1783257;74201;203494;48461;1647988;239934	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	0	0	0	12.6167	0.770032
k141_90505	1229	47.356	184.72	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	129.012	17.0404	13.9141	0	268.795	0	162.992
k141_28342	1078	51.948	4.24	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;Duncaniella;Duncaniella sp.;	1;131567;2;1783270;68336;976;200643;171549;2005473;2518495;2649562;2518496	1.00;1.00;1.00;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81;0.81	based on 2/2 ORFs	NA	0	0	3.10545	4.35547	0	0	0	0	11.1373	1.28395
k141_53427	1375	50.400	5.08	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	6.33109	0	0	0	0	1.23513	0	0	9.88812	0.78919
k141_90508	1448	53.660	18.93	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0	5.92943	0	0	13.5032	1.11373	27.9146	0	0	0
k141_53428	1581	46.616	9.44	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/2 ORFs	NA	1.06416	0	1.92503	17.2119	0	1.86846	0.459129	0.506006	1.15065	0
k141_90510	1969	43.982	4.39	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	0	0	0	0.602317	0.296011	0	11.4986	0
k141_53431	1058	48.960	25.24	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	8.31702	13.3278	2.14931	3.39127	5.74846	0	3.07573	28.248	17.9859	0
k141_28346	1877	38.039	8.53	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;	1;131567;2;1783270;68336;976;200643;171549;2005473	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	9.4374	0	1.36575	4.66904	1.82639	0.662809	0	0	1.22453	1.69402
k141_78356	1386	39.177	7.60	Bacteria;Pseudomonadota;Gammaproteobacteria;	1;131567;2;1224;1236	1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	23.0442	0	0
k141_90512	1299	31.948	7.17	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	2.36453	0	1.42578	12.748	0	2.76776	0.680112	0	0	7.0739
k141_28350	1828	47.319	5.19	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	13.7713	0.446514
k141_78369	1080	53.981	4.74	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	4.12527	7.59387	0	0	0	0	6.16451	1.2792
k141_90522	2395	34.113	7.24	Bacteria;Bacillota;	1;131567;2;1783272;1239	1.00;1.00;1.00;0.89;0.89	based on 3/3 ORFs	NA	0	0	2.51658	9.70631	0	0.407104	0	0	0	0.780364
k141_78371	1024	31.055	7.08	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	3.44161	24.1347	0	2.22698	0	0	0	0
k141_28363	1010	56.436	5.08	Bacteria;Bacillota;Clostridia;NA;NA;NA;Clostridia bacterium;	1;131567;2;1783272;1239;186801;348841;2044939	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	1.17923	3.72127	0	0	0	0	0	19.0146
k141_28365	1117	43.868	5.47	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	1.01416	0	3.74318	1.8396	0	21.8989	1.19586
k141_3899	33462	47.702	20.95		1	1.00	based on 42/42 ORFs	NA	0.169853	0.2476	0.141811	0.303991	0.704546	0.135558	0.271607	0.351298	0.308236	0.103939
k141_28368	1212	34.158	4.51		1;131567	1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	1.75217	1.58969	0.781257	0	0	13.2046
k141_78373	3476	46.231	16.21	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 4/4 ORFs	NA	1.43095	0	0.398236	1.04726	0	13.7219	0	0.209358	4.76076	5.92746
k141_41893	1205	51.120	4.23	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	3.3138	6.97153	0	0	0	0	1.98076	0
k141_28370	1244	36.415	13.18	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/2 ORFs	NA	0	0	2.33196	13.9002	0.831595	3.01791	0	0	0.929256	4.82077
k141_90531	1046	47.897	5.68	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	4.26858	0	0	26.2871	0
k141_3902	1154	51.560	5.09	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	5.79819	0	12.0647	0	0	0
k141_28371	1037	56.991	4.29	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	5.34907	12.4874
k141_41896	1064	53.759	47.40	Bacteria;Bacillota;Clostridia;Eubacteriales;	1;131567;2;1783272;1239;186801;186802	1.00;1.00;1.00;0.92;0.92;0.92;0.92	based on 2/2 ORFs	NA	7.0487	1.09816	1.06257	2.23542	0	4.12538	0	0	0	3.9539
k141_28372	1137	57.960	4.41	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	28.9012	0	0	0	0
k141_66458	1002	46.707	2.82	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	0	0	0	14.3232	1.48611
k141_90535	1110	49.640	18.15	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	5.39716	0	2.92897	2.05398	0	5.68581	0	0	0	0
k141_3906	1039	61.020	3.71	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	1.33212	15.2037
k141_90537	1137	44.151	6.40	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0.930506	0	0.995478	3.61265	0	0	23.3601	1.15416
k141_66462	2069	45.964	12.87	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;	1;131567;2;1783270;68336;976;200643;171549;2005525;375288	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	1.55342	3.77548	2.24807	1.18236	2.40504	0	1.34044	8.27288	4.70309	0
k141_28381	1324	44.789	5.17	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	21.3291	0
k141_53455	5570	41.526	35.96	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 10/10 ORFs	NA	3.55802	3.16568	2.0162	3.34438	3.02806	4.44077	1.84952	1.58991	0.0463517	5.723
k141_66467	1181	32.176	6.81	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	1.90709	7.13083	3.44985	0.90722	0.922684	3.34847	0	5.4409	3.09312	1.06976
k141_53457	1900	49.000	15.92	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 4/4 ORFs	NA	0	1.37754	0	0	10.6947	9.05603	0	0	0	0
k141_66469	1034	47.872	4.36	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;	1;131567;2;1783272;1239;186801;186802;186806;1730	1.00;1.00;1.00;1.00;1.00;1.00;0.83;0.83;0.83	based on 3/3 ORFs	NA	0	0	0	0	0	2.18412	0	0	20.1756	0
k141_3910	1240	48.629	5.28	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0.782342	0	0	0	0	0	1.87052	17.4669
k141_28392	1295	55.367	5.40	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0	0	0	0	0	1.71501	19.5736
k141_78380	1039	47.353	4.12	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;0.61;0.61	based on 3/3 ORFs	NA	2.464	0	0	0	0	0	0	0	10.657	5.52861
k141_3919	1021	42.116	3.16	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium MD308;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1235799	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	2.55164	0	0	0	0	0	0	0	6.89754	2.86263
k141_53466	1688	55.095	7.37	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0.87264	1.68871	4.88495	0.903312	10.6541	0	0	0.504697	3.66556
k141_66477	1244	48.071	10.49	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;0.53;0.53;0.53;0.53;0.53;0.53;0.53	based on 2/2 ORFs	NA	0.85941	0	1.55464	0	0	9.05373	0	0	3.71702	19.2831
k141_78382	1077	47.168	2.98	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	3.43978	0	1.03707	0	0	0	0	0	6.1989	3.85902
k141_41912	1919	60.188	5.98	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	0	0	0	1.26823	0	0	0.781009	14.9913
k141_53470	1312	49.314	3.25	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;NA;Muribaculaceae bacterium;	1;131567;2;1783270;68336;976;200643;171549;2005473;2006847;2498093	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	1.44448	0	0.735097	0	17.6357	0	0	0	0
k141_28400	1538	41.482	5.26	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	0	0	0	0	1.21589	15.7694
k141_41916	1065	46.573	10.08	Bacteria;Bacillota;	1;131567;2;1783272;1239	1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	8.48459	25.6591	0	0	0	0	1.26788	2.63098
k141_3924	1529	57.750	7.16	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 1/1 ORFs	NA	2.27555	0	0.514547	1.62375	0	1.99771	0	0	4.30585	13.4027
k141_28402	1293	34.648	8.02	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	0.795507	0	0.71952	9.83918	1.53952	0	0	0	4.3008	13.3869
k141_3928	1024	50.293	73.60	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	29.1722	32.0121	20.6497	13.2741	7.36384	6.68095	33.9282	78.4031	8.22862	59.7636
k141_41919	1370	53.650	7.02	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;0.89;0.89;0.89;0.89	based on 2/2 ORFs	NA	0	0	2.56365	0.674173	0	2.48832	0	0	4.59712	16.6942
k141_53479	1633	52.113	4.99	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/2 ORFs	NA	0	0	0	0	0	0	0	0	1.6178	12.8689
k141_66483	1387	41.240	5.70	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	2.074	1.29249	1.87589	3.28874	1.33792	3.64154	4.17584	0	1.49504	0.775594
k141_3934	1517	38.102	36.54		1;131567	1.00;1.00	based on 1/3 ORFs	NA	16.1818	16.2069	1.04544	0	11.7436	157.281	12.9659	33.5257	1.24978	8.42868
k141_3935	2082	47.022	7.22	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	1.22727	0.860419	0.83253	0.875734	5.04708	1.61613	2.11801	0	0	2.06527
k141_28407	2049	47.633	4.44	Bacteria;	1;131567;2	1.00;0.79;0.79	based on 3/3 ORFs	NA	0	0	0	0	0	0.556202	0	0	9.59069	0.355388
k141_53487	2210	40.181	6.40	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;	1;131567;2;1224;1236;91347	1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	0	0	0	0	0	11.3943	0.294436	0
k141_3940	2052	52.924	5.19	Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;	1;131567;2;1783257;74201;203494;48461;1647988;239934	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0	0.300509	0	0	0	0	12.2949	0
k141_66499	1126	48.224	4.85	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	0	0	0	0	0	0	20.416	0
k141_66500	1080	39.722	6.04		1	1.00	based on 1/2 ORFs	NA	0	1.06587	0	1.08484	0	0	0	0	1.2329	21.7465
k141_66502	1537	37.606	6.60	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	1.12596	4.73636	1.01841	2.14252	1.08952	0.988483	3.40055	0	0	3.78958
k141_66503	1000	45.900	27.71		1	1.00	based on 3/3 ORFs	NA	6.64984	6.21613	2.40586	6.32678	19.3039	14.011	13.7715	26.5607	4.31417	0
k141_28411	7002	55.727	7.99	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;0.72	based on 6/6 ORFs	NA	0.0813801	0	0.809673	3.63904	0.0262487	0.0952583	0	0.0515947	0.117325	0.182597
k141_78390	1276	50.313	4.35	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	0	0	3.16163	0	9.86792	0	0	0
k141_28416	2308	56.369	5.57	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;0.85;0.85;0.85;0.85;0.85;0.85;0.85	based on 2/2 ORFs	NA	0	0	0.451646	0.475084	0	0.438374	0	0.237437	1.61978	8.96325
k141_41951	1267	41.989	9.07				no hits to database	NA	4.14246	4.64674	0	0	3.20671	32.0027	0.714901	5.51524	0	0.929467
k141_78396	1008	44.444	3.71	Bacteria;Bacillota;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;Eubacterium sp.*;	1;131567;2;1783272;1239;186801;186802;186806;1730;3100185;142586*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	0	0	0	0	0	0	0	0	16.9838	0
k141_41953	1517	45.089	34.89	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0.52272	0	0	0	0	17.5873	0	0
k141_53502	1638	53.053	7.63	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0	0	0	0	3.8372	0	12.4042	0	0	0
k141_3953	1034	42.456	4.68	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae;	1;131567;2;1783270;68336;976;200643;171549;2005473	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	12.4394	0	0	0	0	0	0	0	0	9.76887
k141_78399	1298	57.088	5.74	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	0.78939	0	0	0	6.11073	1.38601	11.5797	0	0	0
k141_53503	1231	54.996	87.44	Bacteria;Thermodesulfobacteriota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae;	1;131567;2;200940;3031449;213115;194924	1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/2 ORFs	NA	0.877657	11.4858	1.58765	0	13.588	1.54099	0.757326	0	0	1.96925
k141_41957	1378	47.170	18.12		1	1.00	based on 2/2 ORFs	NA	2.80158	9.166	2.53397	7.99641	12.1991	3.68926	9.0655	1.33214	6.81585	2.35727
k141_53507	1148	57.143	7.91	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	1.00915	0.943336	0	0.960127	0	10.6312	0	0	7.63819	21.5108
k141_66520	2830	37.774	6.19	Bacteria;Bacillota;Clostridia;	1;131567;2;1783272;1239;186801	1.00;1.00;1.00;0.74;0.74;0.74	based on 6/6 ORFs	NA	0	0	0.600796	0.157994	0	0	0.143293	0.157923	0.538672	9.50133
k141_53508	1611	50.093	22.58	Bacteria;Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;	1;131567;2;1224;1236;91347;543	1.00;1.00;0.76;0.66;0.66;0.66;0.66	based on 4/4 ORFs	NA	0	0	0	0	5.95036	0	9.72816	0	0	0
k141_66534	1464	28.620	5.27	Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Mucispirillaceae;Mucispirillum*;	1;131567;2;200930;68337;191393;2945020;248038*	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 3/3 ORFs	NA	1.24105	0	0	5.90378	0.600441	2.17904	0	0	2.68382	4.87307
k141_78414	1289	43.445	4.85	Bacteria;	1;131567;2	1.00;1.00;1.00	based on 2/2 ORFs	NA	1.6009	0	1.44799	0	0	11.2435	0	0	6.92405	1.79602
k141_66535	1156	46.194	2.39	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;	1;131567;2;1783272;1239;186801;3085636;186803	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	1.99047	0	0	0	0	0	0	0	6.45671	1.11653
k141_66539	1100	40.455	8.40	Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	1;131567;2;1783270;68336;976;200643;171549	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 2/2 ORFs	NA	3.29744	2.05492	0	7.32024	4.25429	1.92989	5.69069	0	0	4.93244
k141_66540	2203	52.247	6.33		1	1.00	based on 1/1 ORFs	NA	0.548078	0	0	0	3.71237	0	7.8034	0	0.29631	0
k141_78428	1106	56.781	5.12	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00;1.00	based on 1/1 ORFs	NA	0	0	0.983399	0	0	0	0	0	2.35123	21.9558
k141_41975	1958	52.298	4.85	Bacteria;Bacillota;Clostridia;Lachnospirales;Lachnospiraceae;NA;Lachnospiraceae bacterium;	1;131567;2;1783272;1239;186801;3085636;186803;186928;1898203	1.00;1.00;1.00;0.59;0.59;0.59;0.59;0.59;0.59;0.59	based on 3/3 ORFs	NA	0	0	0.627545	0.330056	1.00704	1.82731	0	0	2.25062	9.34056
k141_78431	1129	47.830	5.19	Bacteria;Bacillota;	1;131567;2;1783272;1239	1.00;1.00;1.00;0.56;0.56	based on 2/2 ORFs	NA	0	0	0	0	0	31.1442	0	0	6.76923	1.17058
